"","AAPL","AMGN","AXP","BA","CAT","CRM","CSCO","CVX","DIS","DOW","GS","HD","IBM","INTC","JNJ","JPM","KO","MCD","MMM","MRK","MSFT","NKE","PG","TRV","UNH","V","VZ","WBA","WMT"
"2014-04-28",21.217501,111.480003,87.059998,127.040001,104.260002,49.130001,23.02,125.730003,77.779999,NA,156.539993,80.169998,193.139999,26.33,101.339996,55.490002,41.029999,100.309998,137.229996,56.68,40.869999,35.834999,82.940002,89.639999,75.739998,50.355,46.599998,67.449997,79.760002
"2014-04-29",21.154642,111.900002,87.790001,128.369995,105.300003,50.759998,23.16,125.970001,78.639999,NA,158.240005,79.519997,195.110001,26.48,101.029999,56.099998,40.57,101.5,137.550003,58.720001,40.509998,36.240002,82.440002,90.900002,75.199997,50.6675,46.77,67.32,79.669998
"2014-04-30",21.074642,111.75,87.43,129.020004,105.400002,51.650002,23.110001,125.519997,79.339996,NA,159.820007,79.510002,196.470001,26.690001,101.290001,55.98,40.790001,101.379997,139.089996,58.560001,40.400002,36.474998,82.550003,90.580002,75.040001,50.6525,46.73,67.900002,79.709999
"2014-05-01",21.124287,112.760002,86.82,128.460007,105.07,52.080002,23.01,124.940002,79.559998,NA,160.369995,79.330002,193.529999,26.450001,100.529999,55.720001,40.779999,100.959999,140.809998,59.619999,40,36.459999,82.339996,90.830002,74.949997,51.522499,47.220001,69.43,79.699997
"2014-05-02",21.163572,112.419998,86.93,129.940002,105.010002,52.439999,22.940001,124.720001,80.309998,NA,158.880005,79.400002,191.440002,26.41,99.309998,55.580002,40.950001,101.43,140.119995,58.220001,39.689999,36.494999,81.919998,91,75.029999,51.105,47.119999,68.860001,79.120003
"2014-05-05",21.462856,113.18,87.360001,131.960007,104.519997,53.650002,22.959999,125.360001,81.220001,NA,156.350006,78.690002,191.259995,26.17,100,54.220001,40.759998,101.139999,140.610001,58.630001,39.43,36.645,81.699997,90.650002,75.230003,51.782501,47.389999,69.849998,78.620003
"2014-05-06",21.22893,112.279999,86.199997,130.830002,103.870003,51.779999,22.719999,124.970001,81.029999,NA,154.539993,77.419998,190.029999,26.200001,99.510002,53.34,40.490002,100.949997,139.289993,57.110001,39.060001,36.125,81.129997,89.879997,75.260002,51.34,47.470001,68.779999,78.010002
"2014-05-07",21.154642,112.769997,87.980003,130.350006,104.620003,50.43,22.870001,126.230003,80.290001,NA,155.520004,77.080002,189.300003,26.370001,100.910004,54.049999,40.91,101.959999,141.139999,55.84,39.419998,36.09,82.089996,91.07,77.910004,52.174999,48.099998,69.870003,77.959999
"2014-05-08",20.999643,110.779999,88.620003,130.570007,104.940002,50.150002,23.02,125.089996,81.599998,NA,157.399994,77.050003,188.910004,26.34,100.5,54.360001,40.73,101.949997,140.830002,54.830002,39.639999,36.525002,82.160004,91.239998,76.889999,52.724998,48.490002,68.690002,78.690002
"2014-05-09",20.912144,111.480003,88.839996,131.100006,105.059998,50.279999,23.02,125.029999,81.949997,NA,157.199997,77.709999,190.080002,26.299999,100.910004,54.009998,40.869999,102.93,141.339996,55.209999,39.540001,36.724998,82.389999,91.300003,76.949997,52.702499,48.48,68.660004,79.199997
"2014-05-12",21.172501,111.730003,89.660004,132.600006,106.199997,53.43,23.190001,125.239998,82.419998,NA,159.550003,78.269997,192.570007,26.370001,100.519997,54.650002,40.82,102.860001,142.820007,55.290001,39.970001,37.314999,81.730003,92.040001,77.739998,52.924999,48.16,69.349998,79.150002
"2014-05-13",21.205715,110.809998,89.089996,133.449997,107.150002,52.279999,22.860001,125.849998,82.080002,NA,160.279999,77.269997,192.190002,26.450001,101.019997,54.619999,41.110001,103.529999,142.429993,55.75,40.419998,37.294998,81.610001,92.910004,78.040001,53.014999,47.849998,69.57,79.139999
"2014-05-14",21.209642,112.07,88.459999,132.990005,106.529999,51.880001,22.809999,126.419998,80.919998,NA,159.449997,76.309998,188.720001,26.33,100.870003,54.360001,40.889999,103.029999,141.600006,56.369999,40.240002,36.790001,81.169998,92.650002,77.169998,52.465,48.009998,68.610001,78.739998
"2014-05-15",21.029285,110.290001,87.599998,131.210007,104.989998,51.419998,24.18,123.809998,80.150002,NA,156.639999,76.239998,186.460007,26.01,100.690002,53.509998,40.52,102.5,140.979996,55.889999,39.599998,36.470001,80.529999,92.370003,76.480003,51.862499,47.959999,68.110001,76.830002
"2014-05-16",21.339643,111.940002,87.5,130.809998,106.029999,51.799999,24.370001,123.18,80.389999,NA,156.429993,77.360001,187.059998,25.82,100.580002,53.310001,40.889999,103.139999,141.130005,55.869999,39.830002,36.970001,80.330002,92.580002,76.650002,52.452499,49.07,67.769997,77.010002
"2014-05-19",21.592501,112.080002,88.120003,131.350006,105.389999,53.23,24.35,122.949997,81.050003,NA,157.669998,76.5,187,26.040001,100.639999,53.830002,40.709999,102.089996,141.669998,56.349998,39.75,37.244999,79.93,92.769997,77.199997,52.59,49.150002,69.540001,76.610001
"2014-05-20",21.596786,112.220001,87.089996,129.580002,101.559998,52.889999,24.120001,122.5,81.089996,NA,156.350006,77.959999,184.889999,26.040001,100.25,53.720001,40.580002,101.529999,140.229996,56,39.68,36.630001,80.230003,92.669998,76.660004,51.98,48.650002,68.879997,75.690002
"2014-05-21",21.653929,113.489998,87.860001,130.960007,102.879997,50.189999,24.48,124.160004,82.190002,NA,159.350006,78.080002,186.389999,26.200001,101.139999,54.119999,40.869999,102.559998,140.660004,56.580002,40.349998,37.105,80.489998,92.860001,77.720001,52.525002,49.169998,68.849998,75.660004
"2014-05-22",21.688213,114.860001,88.150002,131.839996,103.080002,53.27,24.379999,123.629997,82.349998,NA,159.850006,78.779999,185.679993,26.15,100.959999,54.549999,40.580002,102.449997,140.309998,56.490002,40.099998,37.439999,80.650002,93.010002,78.339996,52.342499,49.450001,69.830002,75.389999
"2014-05-23",21.933214,114.330002,88.779999,132.410004,104.029999,53.41,24.52,123.370003,83.32,NA,160.160004,79.18,185.940002,26.290001,100.980003,54.529999,40.580002,102,141.139999,56.810001,40.119999,37.924999,80.519997,92.860001,78.769997,53.017502,49.740002,69.790001,75.610001
"2014-05-27",22.343929,115.889999,91.389999,134.169998,103.68,54.360001,24.709999,122.839996,83.739998,NA,161.770004,79.690002,184.779999,26.709999,100.809998,55.139999,40.77,102.360001,141.440002,56.689999,40.189999,38.305,80.080002,93.489998,79.110001,53.625,49.619999,70.239998,75.589996
"2014-05-28",22.286072,115.669998,91.059998,134.330002,102.910004,53.34,24.82,122.519997,83.599998,NA,161.190002,79.68,183.080002,26.879999,100.300003,55.450001,40.580002,101.300003,141.429993,56.400002,40.009998,38.134998,80.099998,93.459999,78.580002,53.450001,49.740002,69.809998,75.529999
"2014-05-29",22.692142,116,91.279999,135.139999,103.599998,54.400002,24.68,122.32,84.029999,NA,160.740005,79.900002,183.759995,26.959999,100.760002,55.720001,40.66,101.339996,142.389999,57.700001,40.34,38.189999,80.400002,94.099998,79.370003,53.6675,49.720001,71.110001,75.980003
"2014-05-30",22.607143,115.989998,91.5,135.25,102.230003,52.630001,24.620001,122.790001,84.010002,NA,159.809998,80.230003,184.360001,27.32,101.459999,55.57,40.91,101.43,142.550003,57.860001,40.939999,38.455002,80.790001,93.449997,79.629997,53.7075,49.959999,71.910004,76.769997
"2014-06-02",22.451786,116.449997,91.889999,135.899994,103.760002,52.380001,24.780001,122.209999,84.269997,NA,160.029999,80.839996,185.690002,27.26,102.169998,55.349998,40.860001,102.029999,142.320007,57.93,40.790001,38.360001,80.360001,93.709999,79.470001,53.380001,50.049999,72.010002,76.760002
"2014-06-03",22.769285,117.120003,91.730003,135.880005,104.489998,50.950001,24.68,122.550003,83.879997,NA,161.800003,80.669998,184.369995,27.66,102.459999,55.599998,40.880001,101.449997,142.889999,57.91,40.290001,37.775002,79.93,93.410004,79.879997,52.830002,49.290001,71.559998,76.709999
"2014-06-04",23.029285,119.150002,91.809998,135.330002,104.309998,51.07,24.5,122.349998,84.239998,NA,162.389999,80.540001,184.509995,27.6,102.68,55.68,40.790001,102.440002,142.259995,57.93,40.32,38.064999,79.860001,94.669998,80.510002,52.857498,49.150002,74.559998,77.129997
"2014-06-05",23.119642,117.739998,92.800003,136.820007,106.959999,51.369999,24.700001,123.519997,84.779999,NA,162.580002,80.379997,185.979996,27.66,103.220001,56.630001,40.889999,102.449997,143.710007,58.099998,41.209999,37.935001,80.110001,94.970001,79.800003,53.055,49.279999,75.599998,77.32
"2014-06-06",23.056072,117.82,94.910004,138.25,108.18,51.799999,24.83,124.190002,84.610001,NA,166.190002,80.639999,186.369995,28.17,103.18,56.970001,40.990002,101.959999,144.639999,57.849998,41.48,38.115002,80.029999,94.360001,79.93,53.25,49.419998,75.029999,77.209999
"2014-06-09",23.424999,116.400002,95.57,137.960007,108.75,51.709999,24.799999,124.370003,85.480003,NA,166,80.610001,186.220001,27.91,103.220001,57.419998,40.91,101.379997,145.320007,57.939999,41.27,38.334999,80.089996,94.660004,79.760002,53.145,49.57,74.919998,77.010002
"2014-06-10",23.5625,117.099998,95.279999,137.25,109.309998,53.060001,25,125.339996,84.75,NA,166.360001,80.739998,184.289993,28.24,104.099998,57.900002,41.07,100.879997,144.970001,58.490002,41.110001,38.154999,80.150002,95.099998,79.809998,53.5625,49.52,74.739998,76.620003
"2014-06-11",23.465,116.339996,95.080002,134.100006,108.690002,53.310001,25.040001,125.18,84.309998,NA,165.429993,79.809998,182.25,27.93,103.32,57.27,40.860001,100.419998,144.410004,58.810001,40.860001,37.57,80.059998,94.900002,80.169998,53.169998,49.369999,74.669998,76.160004
"2014-06-12",23.0725,116.199997,94.760002,132.190002,106.650002,53.040001,24.66,126.110001,82.800003,NA,165.960007,78.43,181.220001,27.959999,102.529999,57.040001,40.419998,99.760002,143.070007,58.299999,40.580002,37.384998,79.760002,95,79.440002,52.942501,49.040001,72.470001,75.730003
"2014-06-13",22.82,116.029999,94.849998,132.289993,106.769997,54.310001,24.700001,127.260002,82.800003,NA,165.889999,78.07,182.559998,29.870001,102.529999,57.040001,40.369999,100.489998,143.360001,58.240002,41.23,37.310001,79.639999,95.410004,79.18,52.822498,49.18,73.059998,75.279999
"2014-06-16",23.049999,116.160004,94.370003,132.539993,106.809998,54.610001,24.530001,128.539993,83.300003,NA,165.850006,78.900002,182.350006,30.01,102.449997,56.869999,40.66,101.099998,143.320007,58.07,41.5,37.275002,79.690002,95.459999,78,52.560001,49.310001,73.290001,75.339996
"2014-06-17",23.02,116.169998,94.660004,132.449997,106.669998,57.82,24.5,128.830002,83.160004,NA,168.220001,80.019997,182.259995,29.950001,101.93,57.419998,40.919998,101.269997,143.690002,58.060001,41.68,37.544998,79.580002,95.220001,78.169998,52.702499,49.209999,73.099998,74.989998
"2014-06-18",23.045,117.489998,95.559998,132.479996,107.480003,57.759998,24.629999,130.279999,83.580002,NA,169.860001,80.709999,183.600006,29.93,102.809998,57.779999,41.560001,101.349998,144.330002,58.41,41.650002,38.105,79.790001,95.400002,79.209999,52.8125,49.419998,76.080002,75.699997
"2014-06-19",22.965,117.849998,95.07,132.820007,107.25,57.880001,24.709999,131.990005,83.769997,NA,169.729996,80.440002,182.820007,30.09,103.809998,57.299999,41.790001,101.910004,144.490005,58.299999,41.509998,37.82,80.239998,95.599998,80.510002,52.580002,49.470001,75.389999,75.870003
"2014-06-20",22.727501,120.970001,95.540001,132.100006,109.379997,57.509998,24.83,132.339996,82.82,NA,169.839996,80.169998,181.550003,30.200001,105.269997,57.549999,41.689999,101.919998,145.160004,58.919998,41.68,37.549999,79.93,94.589996,81.410004,52.372501,49.389999,74.540001,75.68
"2014-06-23",22.7075,119.129997,95.510002,130.850006,108.779999,58,24.700001,132.979996,82.760002,NA,170.240005,80.639999,182.139999,30.23,104.75,58.189999,41.73,101.910004,144.089996,58.5,41.990002,37.724998,79.519997,94.949997,81.489998,52.3675,49.73,73.730003,75.790001
"2014-06-24",22.57,118.790001,94.43,129.149994,107.809998,57.459999,24.530001,131.770004,82.68,NA,168.229996,80.43,180.880005,30.5,104.589996,57.419998,41.849998,101.470001,143.089996,57.919998,41.75,37.490002,79.010002,94.669998,81.739998,51.947498,49.279999,72.480003,75.970001
"2014-06-25",22.59,119.419998,94.639999,127.059998,108.440002,57.41,24.719999,131.229996,83.900002,NA,168.380005,80.529999,180.720001,30.879999,105.760002,57.529999,41.959999,101.610001,143.649994,58.860001,42.029999,38.235001,79.32,94.860001,82.339996,52.264999,49.41,74.190002,75.620003
"2014-06-26",22.725,119.139999,94.300003,128.020004,108.519997,57.169998,24.65,130.919998,84.449997,NA,168.009995,80.75,180.369995,30.780001,105.650002,57.389999,42.029999,101.510002,143.729996,58.529999,41.720001,38.43,78.620003,94.410004,82.290001,52.240002,49.209999,74.230003,74.910004
"2014-06-27",22.995001,118.589996,94.93,128.539993,108.779999,57.380001,24.700001,130.360001,85.300003,NA,166.779999,81.129997,181.710007,30.93,104.989998,57.529999,42.189999,101.459999,143.690002,57.529999,42.25,38.84,79.019997,93.919998,82,52.32,49.32,74.099998,75.339996
"2014-06-30",23.2325,118.370003,94.870003,127.230003,108.669998,58.080002,24.85,130.550003,85.739998,NA,167.440002,80.959999,181.270004,30.9,104.620003,57.619999,42.360001,100.739998,143.240005,57.849998,41.700001,38.775002,78.589996,94.07,81.75,52.677502,48.93,74.129997,75.07
"2014-07-01",23.379999,120.309998,95.349998,128.149994,109.169998,59.200001,25.08,130.539993,86.470001,NA,166.809998,81.82,186.350006,30.98,105.870003,57.57,42.290001,101,144.559998,58.509998,41.869999,39,79.279999,95.209999,81.889999,53.5625,49.369999,73.779999,75.279999
"2014-07-02",23.370001,121.029999,95.209999,127.620003,109.559998,58.91,25.030001,130.229996,86.440002,NA,166.889999,81.980003,188.389999,30.98,105.860001,56.970001,42.290001,100.529999,145.229996,59.049999,41.900002,38.895,79.559998,94.620003,82.489998,53.709999,49.66,73.040001,75.620003
"2014-07-03",23.5075,122.849998,95.839996,128.509995,111.080002,58.759998,25.190001,131.190002,86.839996,NA,169.460007,82.050003,188.529999,31.139999,105.419998,57.049999,42.23,100.980003,145.410004,59.200001,41.799999,39.224998,79.980003,94.839996,83.349998,54.127499,49.709999,73.980003,75.75
"2014-07-07",23.9925,120.160004,95.400002,129.089996,110.160004,57.34,25.23,130.470001,86.589996,NA,167.779999,81.419998,188.039993,31.030001,106.470001,56.669998,42.139999,100.169998,144.910004,58.52,41.990002,39.325001,80.190002,94.550003,82.220001,54.185001,49.75,73.580002,76.07
"2014-07-08",23.8375,119.959999,94.57,126.790001,109.459999,54.889999,25.07,129.899994,85.860001,NA,164.910004,80.760002,187.220001,30.790001,105.720001,55.759998,41.939999,100.089996,144.559998,58.169998,41.779999,38.834999,80.559998,94.139999,81.93,53.814999,48.759998,71.120003,76.650002
"2014-07-09",23.8475,119.57,94.739998,126.790001,110.139999,54.599998,25.440001,131.389999,87.220001,NA,164.669998,80.730003,188.419998,30.889999,106.040001,56.02,41.950001,101.07,144.679993,58.549999,41.669998,39.345001,81.669998,94.699997,82.739998,54.040001,48.900002,71.949997,77.209999
"2014-07-10",23.76,118.949997,94.459999,126.790001,109.360001,54.299999,25.440001,130.25,86.860001,NA,163.419998,79.400002,187.699997,31.26,105.800003,55.560001,42.259998,100.580002,143.889999,58.580002,41.689999,38.75,81.610001,94.300003,82.080002,53.884998,49.639999,71.529999,77.059998
"2014-07-11",23.805,119.769997,94.470001,128.089996,109.959999,54.209999,25.52,128.470001,86.889999,NA,164.800003,79.610001,188,31.25,105.099998,55.799999,41.970001,100.370003,144.309998,58.439999,42.09,38.645,81.160004,94.68,82.870003,54.25,50.32,71.660004,76.82
"2014-07-14",24.112499,118.980003,94.540001,129.520004,110.089996,54.73,25.440001,129.259995,86.760002,NA,167,79.459999,189.860001,31.49,105.379997,56.290001,42.380001,100.470001,145,58.18,42.139999,38.974998,81.32,95.559998,84.269997,55.2575,50.529999,71.489998,76.550003
"2014-07-15",23.83,116.860001,94.449997,129.100006,109.849998,53.740002,25.67,129.259995,86.150002,NA,169.169998,79.860001,188.490005,31.709999,103.279999,58.27,42.099998,100.300003,145.059998,57.91,42.450001,39.014999,81.260002,95.949997,83.900002,55.445,50.709999,71.589996,76.839996
"2014-07-16",23.695,117.709999,94.470001,127.419998,111.400002,53.950001,25.98,130.889999,85.349998,NA,170.470001,79.660004,192.360001,34.650002,102.220001,58.709999,42.119999,99.269997,146.169998,58.150002,44.080002,38.459999,80.940002,95.620003,83.760002,55.6675,50.959999,71.419998,76.860001
"2014-07-17",23.272499,115.389999,92.989998,125.879997,109.07,52.639999,25.629999,130.080002,85.029999,NA,170.139999,79.550003,192.490005,33.700001,100.370003,57.860001,42.02,98.370003,143.539993,57.599998,44.529999,38.264999,80.400002,94.699997,85.110001,54.470001,50.32,70.18,76.610001
"2014-07-18",23.6075,118.300003,93.529999,127.639999,110.169998,53.5,25.91,130.389999,85.809998,NA,171.470001,80.080002,192.5,33.700001,101.800003,58.23,42.43,98.989998,144.830002,58.34,44.689999,38.759998,80.550003,95.339996,85.519997,55.049999,50.75,71.970001,77.089996
"2014-07-21",23.485001,119.029999,92.879997,128.300003,110.230003,53.32,25.85,131.289993,85.739998,NA,171.720001,79.709999,190.850006,34.060001,101.269997,58.240002,42.400002,97.550003,144.300003,58,44.84,38.41,80.279999,95.260002,85.059998,54.805,50.700001,71.669998,76.769997
"2014-07-22",23.68,121.110001,93.370003,129.740005,110.059998,53.599998,25.950001,132.580002,86.209999,NA,175.020004,80.540001,194.089996,34.790001,102.470001,58.669998,41.189999,96.269997,145.119995,58.43,44.830002,38.52,80.099998,91.629997,86.050003,55.314999,50.98,72.860001,76.639999
"2014-07-23",24.297501,122.010002,93.279999,126.709999,108.379997,53.599998,25.68,133.880005,86.040001,NA,176.820007,81.019997,193.630005,34.5,102.190002,59,40.810001,95.349998,144.679993,58.110001,44.869999,38.685001,79.989998,91.779999,85.940002,55.299999,50.91,72.900002,76.989998
"2014-07-24",24.2575,122.260002,93.150002,124.400002,105.040001,54.060001,25.83,134.850006,86.800003,NA,176.259995,81.199997,195.240005,34.25,102.199997,59.169998,40.970001,95.349998,145.130005,58.209999,44.400002,39.299999,80.260002,92.879997,85.68,55.685001,51.049999,73.080002,76.349998
"2014-07-25",24.4175,122.839996,91.93,123.199997,104.849998,54.889999,25.969999,133.570007,86.230003,NA,175.399994,81.029999,194.399994,34.25,102.110001,59.009998,41,95.720001,145.119995,58.150002,44.5,38.860001,79.559998,92.099998,84.68,53.692501,51.279999,73.290001,75.970001
"2014-07-28",24.754999,122.650002,91.860001,123.059998,104.150002,54,25.92,133.240005,87.150002,NA,175.949997,81.07,195.779999,34.23,102.110001,59.189999,40.68,95.779999,145.529999,57.970001,43.970001,39.200001,79.260002,91.879997,85.75,53.555,51.580002,71.449997,75.709999
"2014-07-29",24.594999,123.309998,91.709999,122.32,104.690002,54.830002,25.709999,132.419998,86.199997,NA,175.539993,80.980003,194.570007,34.189999,101.959999,58.639999,40.349998,95.82,144.020004,58.580002,43.889999,39.049999,78.650002,91.120003,84.269997,53.375,51.970001,70.160004,75.440002
"2014-07-30",24.5375,130.009995,90.910004,122.290001,103.379997,56.25,25.629999,132.529999,87.209999,NA,175.759995,81.760002,194,34.349998,102.300003,58.91,39.619999,95.949997,143.740005,58.080002,43.580002,39.805,78.160004,90.940002,82.949997,53.514999,51.759998,70.889999,74.779999
